Periodo;Grupo;Producto;Super;Precio
Abr-25;Alimentos y bebidas;Café envasado (no instantáneo) Águila Paquete 250 grs.;Micro Macro;318,13
Abr-25;Alimentos y bebidas;Café envasado (no instantáneo) Águila Paquete 250 grs.;Red Expres;305
Abr-25;Alimentos y bebidas;Café envasado (no instantáneo) Águila Paquete 250 grs.;Red Market;303,5
Abr-25;Alimentos y bebidas;Café envasado (no instantáneo) Águila Paquete 250 grs.;Ta - Ta;309
Abr-25;Alimentos y bebidas;Café envasado (no instantáneo) Águila Paquete 250 grs.;Tienda Inglesa;316
Abr-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;Devoto;325
Abr-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;Devoto Express;335
Abr-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;Disco;325
Abr-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;Macro;379
Abr-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;Micro Macro;379
Abr-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;Red Expres;309
Abr-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;Red Market;290
Abr-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;Ta - Ta;299
Abr-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;Tienda Inglesa;299
Abr-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;Devoto;439
Abr-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;Devoto Express;452
Abr-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;Disco;439
Abr-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;Macro;479
Abr-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;Micro Macro;449,01
Abr-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;Red Expres;399
Abr-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;Red Market;419
Abr-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;Ta - Ta;359
Abr-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;Tienda Inglesa;355
Abr-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Devoto;178
Abr-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Devoto Express;183
Abr-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Disco;178
Abr-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;El Clon;169
Abr-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;El Dorado;177
Abr-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Frog;178
Abr-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Macro;178
Abr-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Micro Macro;178
Abr-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Red Expres;159
Abr-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Red Market;178
Abr-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Ta - Ta;178
Abr-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Tienda Inglesa;180
Abr-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;Devoto;156
Abr-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;Devoto Express;156
Abr-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;Disco;156
Abr-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;El Clon;152
Abr-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;El Dorado;156
Abr-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;Macro;156,01
Abr-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;Micro Macro;156,01
Abr-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;Red Expres;151
Abr-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;Red Market;156
Abr-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;Ta - Ta;155
Abr-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;Tienda Inglesa;160
Abr-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Devoto;202
Abr-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Devoto Express;208
Abr-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Disco;202
Abr-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;El Clon;189
Abr-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;El Dorado;198
Abr-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Frog;202
Abr-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Macro;190,5
Abr-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Micro Macro;190,5
Abr-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Red Expres;204
Abr-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Red Market;202
Abr-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Ta - Ta;198
Abr-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Tienda Inglesa;204
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;Devoto;648
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;Devoto Express;648
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;Disco;648
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;Macro;571,74
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;Micro Macro;571,74
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;Red Expres;685
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;Red Market;530
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;Ta - Ta;549
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;Tienda Inglesa;685
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Centenario - Extra 1 kg.;Devoto;699
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Centenario - Extra 1 kg.;Devoto Express;734
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Centenario - Extra 1 kg.;Disco;699
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Centenario - Extra 1 kg.;Macro;653,16
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Centenario - Extra 1 kg.;Micro Macro;653,16
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Centenario - Extra 1 kg.;Red Expres;589
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Centenario - Extra 1 kg.;Red Market;515
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Centenario - Extra 1 kg.;Ta - Ta;629
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Centenario - Extra 1 kg.;Tienda Inglesa;729
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.;Devoto;435
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.;Devoto Express;435
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.;Disco;435
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.;Macro;326,39
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.;Micro Macro;326,39
Abr-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Devoto;318
Abr-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Devoto Express;334
Abr-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Disco;318
Abr-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;El Clon;325
Abr-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;El Dorado;249
Abr-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Frog;314
Abr-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Kinko;319
Abr-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Macro;279,52
Abr-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Micro Macro;290,53
Abr-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Red Expres;297
Abr-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Red Market;274
Abr-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Ta - Ta;325
Abr-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Tienda Inglesa;329
Abr-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;El Clon;279
Abr-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;El Dorado;273
Abr-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;Macro;239,01
Abr-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;Micro Macro;258,13
Abr-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;Red Expres;309
Abr-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;Red Market;225
Abr-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;Ta - Ta;255
Abr-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;Tienda Inglesa;332
Abr-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Devoto;293
Abr-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Devoto Express;305
Abr-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Disco;293
Abr-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;El Clon;289
Abr-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;El Dorado;293
Abr-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Frog;296
Abr-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Macro;288,47
Abr-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Micro Macro;311,55
Abr-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Red Expres;280
Abr-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Red Market;297
Abr-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Ta - Ta;290
Abr-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Tienda Inglesa;299
Abr-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Devoto;237,5
Abr-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Devoto Express;246
Abr-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Disco;236
Abr-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;El Clon;175
Abr-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;El Dorado;179
Abr-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Frog;225
Abr-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Kinko;242
Abr-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Macro;214,94
Abr-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Micro Macro;232,13
Abr-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Red Expres;210
Abr-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Red Market;225
Abr-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Ta - Ta;229
Abr-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Tienda Inglesa;249
Abr-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Devoto;199
Abr-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Devoto Express;207
Abr-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Disco;199
Abr-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;El Clon;185
Abr-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;El Dorado;193
Abr-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Frog;198
Abr-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Kinko;220
Abr-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Macro;192,93
Abr-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Micro Macro;208,36
Abr-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Red Expres;195
Abr-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Red Market;202,5
Abr-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Ta - Ta;193
Abr-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Tienda Inglesa;199
Abr-25;Alimentos y bebidas;Dulce de membrillo Los Nietitos Envase 400 grs.;Devoto;79
Abr-25;Alimentos y bebidas;Dulce de membrillo Los Nietitos Envase 400 grs.;Devoto Express;81
Abr-25;Alimentos y bebidas;Dulce de membrillo Los Nietitos Envase 400 grs.;Disco;78
Abr-25;Alimentos y bebidas;Dulce de membrillo Los Nietitos Envase 400 grs.;El Clon;75
Abr-25;Alimentos y bebidas;Dulce de membrillo Los Nietitos Envase 400 grs.;El Dorado;77
Abr-25;Alimentos y bebidas;Dulce de membrillo Los Nietitos Envase 400 grs.;Macro;73,3
Abr-25;Alimentos y bebidas;Dulce de membrillo Los Nietitos Envase 400 grs.;Micro Macro;79,17
Abr-25;Alimentos y bebidas;Dulce de membrillo Los Nietitos Envase 400 grs.;Red Expres;76
Abr-25;Alimentos y bebidas;Dulce de membrillo Los Nietitos Envase 400 grs.;Red Market;75,5
Abr-25;Alimentos y bebidas;Dulce de membrillo Los Nietitos Envase 400 grs.;Ta - Ta;75
Abr-25;Alimentos y bebidas;Dulce de membrillo Los Nietitos Envase 400 grs.;Tienda Inglesa;80
Abr-25;Alimentos y bebidas;Fideos secos al huevo Adria Paquete 500 grs.;Devoto;91
Abr-25;Alimentos y bebidas;Fideos secos al huevo Adria Paquete 500 grs.;Devoto Express;91
Abr-25;Alimentos y bebidas;Fideos secos al huevo Adria Paquete 500 grs.;Disco;91
Abr-25;Alimentos y bebidas;Fideos secos al huevo Adria Paquete 500 grs.;El Dorado;91
Abr-25;Alimentos y bebidas;Fideos secos al huevo Adria Paquete 500 grs.;Macro;84,61
Abr-25;Alimentos y bebidas;Fideos secos al huevo Adria Paquete 500 grs.;Micro Macro;84,61
Abr-25;Alimentos y bebidas;Fideos secos al huevo Adria Paquete 500 grs.;Red Expres;79
Abr-25;Alimentos y bebidas;Fideos secos al huevo Adria Paquete 500 grs.;Red Market;94
Abr-25;Alimentos y bebidas;Fideos secos al huevo Adria Paquete 500 grs.;Ta - Ta;91
Abr-25;Alimentos y bebidas;Fideos secos al huevo Adria Paquete 500 grs.;Tienda Inglesa;92
Abr-25;Alimentos y bebidas;Fideos secos al huevo Cololó Paquete 500 grs.;Devoto;76
Abr-25;Alimentos y bebidas;Fideos secos al huevo Cololó Paquete 500 grs.;Devoto Express;78
Abr-25;Alimentos y bebidas;Fideos secos al huevo Cololó Paquete 500 grs.;Disco;76
Abr-25;Alimentos y bebidas;Fideos secos al huevo Cololó Paquete 500 grs.;El Dorado;77
Abr-25;Alimentos y bebidas;Fideos secos al huevo Cololó Paquete 500 grs.;Macro;70,58
Abr-25;Alimentos y bebidas;Fideos secos al huevo Cololó Paquete 500 grs.;Micro Macro;70,58
Abr-25;Alimentos y bebidas;Fideos secos al huevo Cololó Paquete 500 grs.;Red Expres;73
Abr-25;Alimentos y bebidas;Fideos secos al huevo Cololó Paquete 500 grs.;Red Market;79
Abr-25;Alimentos y bebidas;Fideos secos al huevo Cololó Paquete 500 grs.;Ta - Ta;75
Abr-25;Alimentos y bebidas;Fideos secos al huevo Cololó Paquete 500 grs.;Tienda Inglesa;75
Abr-25;Alimentos y bebidas;Fideos secos al huevo Las Acacias Paquete 500 grs.;Devoto;86
Abr-25;Alimentos y bebidas;Fideos secos al huevo Las Acacias Paquete 500 grs.;Devoto Express;86
Abr-25;Alimentos y bebidas;Fideos secos al huevo Las Acacias Paquete 500 grs.;Disco;86
Abr-25;Alimentos y bebidas;Fideos secos al huevo Las Acacias Paquete 500 grs.;El Clon;75
Abr-25;Alimentos y bebidas;Fideos secos al huevo Las Acacias Paquete 500 grs.;El Dorado;86
Abr-25;Alimentos y bebidas;Fideos secos al huevo Las Acacias Paquete 500 grs.;Frog;84
Abr-25;Alimentos y bebidas;Fideos secos al huevo Las Acacias Paquete 500 grs.;Kinko;95
Abr-25;Alimentos y bebidas;Fideos secos al huevo Las Acacias Paquete 500 grs.;Macro;84,95
Abr-25;Alimentos y bebidas;Fideos secos al huevo Las Acacias Paquete 500 grs.;Micro Macro;84,95
Abr-25;Alimentos y bebidas;Fideos secos al huevo Las Acacias Paquete 500 grs.;Red Expres;78
Abr-25;Alimentos y bebidas;Fideos secos al huevo Las Acacias Paquete 500 grs.;Red Market;82
Abr-25;Alimentos y bebidas;Fideos secos al huevo Las Acacias Paquete 500 grs.;Ta - Ta;89
Abr-25;Alimentos y bebidas;Fideos secos al huevo Las Acacias Paquete 500 grs.;Tienda Inglesa;86
Abr-25;Alimentos y bebidas;Fideos secos semolados Adria Paquete 500 grs.;Devoto;66
Abr-25;Alimentos y bebidas;Fideos secos semolados Adria Paquete 500 grs.;Devoto Express;68
Abr-25;Alimentos y bebidas;Fideos secos semolados Adria Paquete 500 grs.;Disco;66
Abr-25;Alimentos y bebidas;Fideos secos semolados Adria Paquete 500 grs.;Red Expres;52
Abr-25;Alimentos y bebidas;Fideos secos semolados Adria Paquete 500 grs.;Red Market;51
Abr-25;Alimentos y bebidas;Fideos secos semolados Adria Paquete 500 grs.;Ta - Ta;66
Abr-25;Alimentos y bebidas;Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.;El Dorado;64,9
Abr-25;Alimentos y bebidas;Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.;Frog;63
Abr-25;Alimentos y bebidas;Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.;Red Expres;52
Abr-25;Alimentos y bebidas;Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.;Red Market;62
Abr-25;Alimentos y bebidas;Frankfurters cortos Centenario Paquete 8 us.;El Dorado;191,5
Abr-25;Alimentos y bebidas;Frankfurters cortos Centenario Paquete 8 us.;Red Expres;216
Abr-25;Alimentos y bebidas;Frankfurters cortos Centenario Paquete 8 us.;Tienda Inglesa;260
Abr-25;Alimentos y bebidas;Frankfurters cortos Ottonello Paquete 8 us.;Devoto;184
Abr-25;Alimentos y bebidas;Frankfurters cortos Ottonello Paquete 8 us.;Devoto Express;184
Abr-25;Alimentos y bebidas;Frankfurters cortos Ottonello Paquete 8 us.;Disco;184
Abr-25;Alimentos y bebidas;Frankfurters cortos Ottonello Paquete 8 us.;El Dorado;179
Abr-25;Alimentos y bebidas;Frankfurters cortos Ottonello Paquete 8 us.;Frog;192
Abr-25;Alimentos y bebidas;Frankfurters cortos Ottonello Paquete 8 us.;Red Expres;190
Abr-25;Alimentos y bebidas;Frankfurters cortos Ottonello Paquete 8 us.;Ta - Ta;185
Abr-25;Alimentos y bebidas;Frankfurters cortos Ottonello Paquete 8 us.;Tienda Inglesa;198
Abr-25;Alimentos y bebidas;Frankfurters cortos Schneck Paquete 8 us.;Devoto;269
Abr-25;Alimentos y bebidas;Frankfurters cortos Schneck Paquete 8 us.;Devoto Express;282
Abr-25;Alimentos y bebidas;Frankfurters cortos Schneck Paquete 8 us.;Disco;269
Abr-25;Alimentos y bebidas;Frankfurters cortos Schneck Paquete 8 us.;El Dorado;255
Abr-25;Alimentos y bebidas;Frankfurters cortos Schneck Paquete 8 us.;Frog;268
Abr-25;Alimentos y bebidas;Frankfurters cortos Schneck Paquete 8 us.;Kinko;265
Abr-25;Alimentos y bebidas;Frankfurters cortos Schneck Paquete 8 us.;Macro;238,85
Abr-25;Alimentos y bebidas;Frankfurters cortos Schneck Paquete 8 us.;Micro Macro;257,96
Abr-25;Alimentos y bebidas;Frankfurters cortos Schneck Paquete 8 us.;Red Expres;260
Abr-25;Alimentos y bebidas;Frankfurters cortos Schneck Paquete 8 us.;Red Market;244,99
Abr-25;Alimentos y bebidas;Frankfurters cortos Schneck Paquete 8 us.;Ta - Ta;239
Abr-25;Alimentos y bebidas;Frankfurters cortos Schneck Paquete 8 us.;Tienda Inglesa;277
Abr-25;Alimentos y bebidas;Galletitas al agua Famosa Paquete 140 grs.;Devoto;75
Abr-25;Alimentos y bebidas;Galletitas al agua Famosa Paquete 140 grs.;Devoto Express;89
Abr-25;Alimentos y bebidas;Galletitas al agua Famosa Paquete 140 grs.;Disco;75
Abr-25;Alimentos y bebidas;Galletitas al agua Famosa Paquete 140 grs.;El Clon;75
Abr-25;Alimentos y bebidas;Galletitas al agua Famosa Paquete 140 grs.;El Dorado;74,9
Abr-25;Alimentos y bebidas;Galletitas al agua Famosa Paquete 140 grs.;FarmaGlobal;49
Abr-25;Alimentos y bebidas;Galletitas al agua Famosa Paquete 140 grs.;Farmashop;82
Abr-25;Alimentos y bebidas;Galletitas al agua Famosa Paquete 140 grs.;Kinko;85
Abr-25;Alimentos y bebidas;Galletitas al agua Famosa Paquete 140 grs.;Red Expres;71
Abr-25;Alimentos y bebidas;Galletitas al agua Famosa Paquete 140 grs.;Red Market;75
Abr-25;Alimentos y bebidas;Galletitas al agua Famosa Paquete 140 grs.;Ta - Ta;75
Abr-25;Alimentos y bebidas;Galletitas al agua Famosa Paquete 140 grs.;Tienda Inglesa;80
Abr-25;Alimentos y bebidas;Galletitas al agua Maestro Cubano Paquete 120 grs.;Red Expres;40
Abr-25;Alimentos y bebidas;Galletitas al agua Maestro Cubano Paquete 120 grs.;Red Market;37
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.;Devoto;145
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.;Devoto Express;145
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.;Disco;145
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.;El Clon;145
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.;El Dorado;145
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.;Farmashop;160
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.;Kinko;159
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.;Macro;145,01
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.;Micro Macro;145,01
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.;Red Expres;145
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.;Red Market;145
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.;Ta - Ta;145
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.;Tienda Inglesa;147
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola_ Botella 2,25.lt.;El Clon;185
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola_ Botella 2,25.lt.;El Dorado;185
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola_ Botella 2,25.lt.;Farmashop;205
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola_ Botella 2,25.lt.;Kinko;200
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola_ Botella 2,25.lt.;Micro Macro;185,01
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola_ Botella 2,25.lt.;Red Expres;183
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola_ Botella 2,25.lt.;Red Market;185
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola_ Botella 2,25.lt.;Ta - Ta;185
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola_ Botella 2,25.lt.;Tienda Inglesa;189
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Pepsi Botella 1,5 lt.;Devoto;133
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Pepsi Botella 1,5 lt.;Devoto Express;133
Abr-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Pepsi Botella 1,5 lt.;Disco;133
